EXPID. 0245
[电化学]: LSV : 0 >> 0.7(V) @ 0.001(V/s)
起始电位 (V),0
终止电位 (V),0.7
扫速 (V/s),0.001
电解液 信息:
KOH,1
0.001,-0.003301408
0.002,-0.002985663
0.003,-0.002685246
0.004,-0.002314323
0.005,-0.001909679
0.006,-0.001547952
0.007,-0.001314975
0.008,-0.00120503
0.009,-0.001093446
0.01,-0.001003014
0.011,-0.0009269903
0.012,-0.0008623086
0.013,-0.0008068234
0.014,-0.0007577756
0.015,-0.0007145524
0.016,-0.0006759273
0.017,-0.0006412873
0.018,-0.0006100194
0.019,-0.0005815104
0.02,-0.0005554538
0.021,-0.000531543
0.022,-0.0005100847
0.023,-0.0004898525
0.024,-0.0004708465
0.025,-0.0004536798
0.026,-0.0004374327
0.027,-0.0004227184
0.028,-0.0004080041
0.029,-0.0003948225
0.03,-0.000382254
0.031,-0.0003702986
0.032,-0.0003592629
0.033,-0.0003485337
0.034,-0.0003387242
0.035,-0.0003295277
0.036,-0.0003203313
0.037,-0.0003117479
0.038,-0.0003037777
0.039,-0.000296114
0.04,-0.0002887568
0.041,-0.0002817062
0.042,-0.0002749621
0.043,-0.0002685246
0.044,-0.0002623936
0.045,-0.0002565692
0.046,-0.0002507448
0.047,-0.000245227
0.048,-0.0002400156
0.049,-0.0002351108
0.05,-0.0002302061
0.051,-0.0002256079
0.052,-0.0002210096
0.053,-0.0002167179
0.054,-0.0002124263
0.055,-0.0002084412
0.056,-0.000204456
0.057,-0.0002007774
0.058,-0.0001970989
0.059,-0.0001934203
0.06,-0.0001900483
0.061,-0.0001866762
0.062,-0.0001833042
0.063,-0.0001802387
0.064,-0.0001771732
0.065,-0.0001744143
0.066,-0.0001713488
0.067,-0.0001685899
0.068,-0.0001655244
0.069,-0.000163072
0.07,-0.0001606196
0.071,-0.0001613352
0.072,-0.0001587908
0.073,-0.0001564304
0.074,-0.0001541006
0.075,-0.0001517709
0.076,-0.0001494718
0.077,-0.0001472953
0.078,-0.0001451801
0.079,-0.0001430649
0.08,-0.0001409497
0.081,-0.0001389572
0.082,-0.0001369953
0.083,-0.000135064
0.084,-0.0001331327
0.085,-0.0001312015
0.086,-0.0001293929
0.087,-0.0001275842
0.088,-0.0001257756
0.089,-0.000123967
0.09,-0.0001222196
0.091,-0.0001205336
0.092,-0.000118725
0.093,-0.000117039
0.094,-0.000115353
0.095,-0.0001137282
0.096,-0.0001120729
0.097,-0.0001103869
0.098,-0.0001087928
0.099,-0.0001071681
0.1,-0.0001055128
0.101,-0.0001039494
0.102,-0.0001022633
0.103,-0.000100608
0.104,-9.901392E-05
0.105,-9.735856E-05
0.106,-9.57032E-05
0.107,-9.404783E-05
0.108,-9.236182E-05
0.109,-9.064515E-05
0.11,-8.898979E-05
0.111,-8.721181E-05
0.112,-8.549514E-05
0.113,-8.365585E-05
0.114,-8.187787E-05
0.115,-8.003858E-05
0.116,-7.813798E-05
0.117,-7.626804E-05
0.118,-7.430613E-05
0.119,-7.231356E-05
0.12,-7.035166E-05
0.121,-6.823648E-05
0.122,-6.612129E-05
0.123,-6.40061E-05
0.124,-6.173765E-05
0.125,-5.949985E-05
0.126,-5.720073E-05
0.127,-5.471769E-05
0.128,-5.238793E-05
0.129,-4.981292E-05
0.13,-4.723792E-05
0.131,-4.466291E-05
0.132,-4.196529E-05
0.133,-3.920636E-05
